380,1.05E-01,1.12E-01,1.25E-01,1.37E-01,1.14E-01,1.35E-01,1.38E-01,1.40E-01,3.26E-02,5.09E-02,6.91E-02,8.89E-02,2.30E-02,4.39E-02,4.89E-02,6.78E-02
480,2.17E-01,3.12E-01,4.10E-01,5.63E-01,2.62E-01,3.65E-01,4.90E-01,6.48E-01,4.28E-02,7.99E-02,1.36E-01,2.01E-01,4.45E-02,7.86E-02,1.65E-01,2.48E-01
481,2.17E-01,3.13E-01,4.12E-01,5.65E-01,2.62E-01,3.66E-01,4.90E-01,6.47E-01,4.32E-02,7.97E-02,1.36E-01,2.01E-01,4.50E-02,7.87E-02,1.69E-01,2.54E-01
482,2.18E-01,3.14E-01,4.11E-01,5.66E-01,2.62E-01,3.66E-01,4.91E-01,6.47E-01,4.30E-02,7.97E-02,1.36E-01,2.02E-01,4.56E-02,7.86E-02,1.73E-01,2.60E-01
483,2.17E-01,3.13E-01,4.11E-01,5.64E-01,2.61E-01,3.66E-01,4.92E-01,6.47E-01,4.33E-02,7.99E-02,1.36E-01,2.01E-01,4.59E-02,7.92E-02,1.79E-01,2.68E-01
484,2.18E-01,3.13E-01,4.11E-01,5.64E-01,2.61E-01,3.64E-01,4.90E-01,6.47E-01,4.35E-02,7.99E-02,1.36E-01,2.01E-01,4.64E-02,7.92E-02,1.83E-01,2.74E-01
485,2.17E-01,3.13E-01,4.11E-01,5.64E-01,2.61E-01,3.64E-01,4.90E-01,6.47E-01,4.36E-02,7.98E-02,1.37E-01,2.01E-01,4.69E-02,7.91E-02,1.88E-01,2.81E-01
486,2.18E-01,3.14E-01,4.10E-01,5.63E-01,2.61E-01,3.63E-01,4.89E-01,6.48E-01,4.38E-02,8.04E-02,1.37E-01,2.02E-01,4.74E-02,7.96E-02,1.93E-01,2.91E-01
487,2.17E-01,3.13E-01,4.10E-01,5.63E-01,2.61E-01,3.63E-01,4.90E-01,6.48E-01,4.38E-02,8.01E-02,1.36E-01,2.01E-01,4.81E-02,7.97E-02,1.98E-01,2.99E-01
488,2.16E-01,3.12E-01,4.10E-01,5.63E-01,2.61E-01,3.64E-01,4.90E-01,6.46E-01,4.46E-02,8.03E-02,1.37E-01,2.01E-01,4.87E-02,7.99E-02,2.03E-01,3.07E-01
489,2.17E-01,3.13E-01,4.10E-01,5.63E-01,2.60E-01,3.63E-01,4.90E-01,6.47E-01,4.48E-02,8.06E-02,1.37E-01,2.01E-01,4.93E-02,8.04E-02,2.09E-01,3.16E-01
490,2.17E-01,3.12E-01,4.10E-01,5.63E-01,2.60E-01,3.64E-01,4.89E-01,6.47E-01,4.50E-02,8.10E-02,1.37E-01,2.02E-01,4.99E-02,8.08E-02,2.15E-01,3.26E-01
491,2.16E-01,3.12E-01,4.09E-01,5.62E-01,2.60E-01,3.63E-01,4.90E-01,6.48E-01,4.53E-02,8.09E-02,1.38E-01,2.02E-01,5.06E-02,8.13E-02,2.21E-01,3.37E-01
492,2.17E-01,3.13E-01,4.09E-01,5.63E-01,2.60E-01,3.63E-01,4.90E-01,6.48E-01,4.56E-02,8.13E-02,1.38E-01,2.02E-01,5.10E-02,8.13E-02,2.27E-01,3.48E-01
493,2.17E-01,3.11E-01,4.09E-01,5.61E-01,2.60E-01,3.62E-01,4.90E-01,6.48E-01,4.61E-02,8.16E-02,1.39E-01,2.03E-01,5.20E-02,8.21E-02,2.32E-01,3.58E-01
494,2.16E-01,3.11E-01,4.08E-01,5.61E-01,2.60E-01,3.63E-01,4.90E-01,6.47E-01,4.66E-02,8.23E-02,1.39E-01,2.03E-01,5.30E-02,8.29E-02,2.39E-01,3.70E-01
495,2.16E-01,3.10E-01,4.08E-01,5.60E-01,2.60E-01,3.61E-01,4.89E-01,6.47E-01,4.72E-02,8.28E-02,1.40E-01,2.04E-01,5.40E-02,8.37E-02,2.45E-01,3.82E-01
496,2.16E-01,3.11E-01,4.07E-01,5.61E-01,2.58E-01,3.61E-01,4.89E-01,6.46E-01,4.79E-02,8.33E-02,1.41E-01,2.05E-01,5.53E-02,8.49E-02,2.51E-01,3.94E-01
497,2.15E-01,3.10E-01,4.07E-01,5.61E-01,2.59E-01,3.62E-01,4.89E-01,6.47E-01,4.86E-02,8.43E-02,1.42E-01,2.06E-01,5.64E-02,8.62E-02,2.57E-01,4.05E-01
498,2.15E-01,3.10E-01,4.05E-01,5.60E-01,2.59E-01,3.60E-01,4.88E-01,6.47E-01,4.95E-02,8.55E-02,1.44E-01,2.07E-01,5.79E-02,8.80E-02,2.63E-01,4.18E-01
499,2.15E-01,3.10E-01,4.05E-01,5.59E-01,2.58E-01,3.60E-01,4.88E-01,6.46E-01,5.05E-02,8.67E-02,1.46E-01,2.10E-01,5.93E-02,8.99E-02,2.69E-01,4.31E-01
500,2.14E-01,3.09E-01,4.05E-01,5.59E-01,2.58E-01,3.59E-01,4.88E-01,6.47E-01,5.17E-02,8.84E-02,1.48E-01,2.12E-01,6.16E-02,9.19E-02,2.76E-01,4.44E-01
501,2.14E-01,3.08E-01,4.04E-01,5.59E-01,2.57E-01,3.59E-01,4.87E-01,6.45E-01,5.29E-02,9.06E-02,1.50E-01,2.14E-01,6.37E-02,9.47E-02,2.82E-01,4.57E-01
502,2.13E-01,3.08E-01,4.03E-01,5.58E-01,2.57E-01,3.58E-01,4.87E-01,6.46E-01,5.47E-02,9.29E-02,1.53E-01,2.17E-01,6.61E-02,9.80E-02,2.89E-01,4.71E-01
503,2.13E-01,3.07E-01,4.03E-01,5.58E-01,2.57E-01,3.58E-01,4.87E-01,6.45E-01,5.66E-02,9.56E-02,1.57E-01,2.21E-01,6.94E-02,1.02E-01,2.95E-01,4.83E-01
504,2.12E-01,3.06E-01,4.02E-01,5.57E-01,2.56E-01,3.57E-01,4.87E-01,6.45E-01,5.90E-02,9.88E-02,1.61E-01,2.25E-01,7.27E-02,1.06E-01,3.02E-01,4.97E-01
505,2.12E-01,3.06E-01,4.02E-01,5.56E-01,2.56E-01,3.57E-01,4.86E-01,6.45E-01,6.12E-02,1.02E-01,1.65E-01,2.31E-01,7.69E-02,1.11E-01,3.08E-01,5.11E-01
506,2.11E-01,3.05E-01,4.01E-01,5.55E-01,2.55E-01,3.56E-01,4.86E-01,6.44E-01,6.41E-02,1.07E-01,1.70E-01,2.36E-01,8.15E-02,1.17E-01,3.14E-01,5.24E-01
507,2.10E-01,3.04E-01,4.00E-01,5.55E-01,2.54E-01,3.55E-01,4.85E-01,6.44E-01,6.73E-02,1.11E-01,1.76E-01,2.43E-01,8.69E-02,1.24E-01,3.21E-01,5.37E-01
508,2.10E-01,3.04E-01,3.99E-01,5.55E-01,2.55E-01,3.55E-01,4.85E-01,6.44E-01,7.10E-02,1.16E-01,1.82E-01,2.51E-01,9.26E-02,1.31E-01,3.27E-01,5.50E-01
509,2.09E-01,3.03E-01,3.98E-01,5.54E-01,2.54E-01,3.55E-01,4.85E-01,6.44E-01,7.46E-02,1.22E-01,1.89E-01,2.60E-01,9.93E-02,1.40E-01,3.34E-01,5.63E-01
510,2.08E-01,3.02E-01,3.97E-01,5.53E-01,2.54E-01,3.54E-01,4.84E-01,6.44E-01,7.88E-02,1.28E-01,1.97E-01,2.69E-01,1.07E-01,1.49E-01,3.40E-01,5.76E-01
511,2.08E-01,3.01E-01,3.97E-01,5.52E-01,2.53E-01,3.54E-01,4.84E-01,6.44E-01,8.32E-02,1.35E-01,2.05E-01,2.79E-01,1.14E-01,1.58E-01,3.47E-01,5.88E-01
512,2.07E-01,3.00E-01,3.96E-01,5.51E-01,2.53E-01,3.54E-01,4.84E-01,6.44E-01,8.75E-02,1.41E-01,2.14E-01,2.91E-01,1.23E-01,1.69E-01,3.55E-01,6.00E-01
513,2.07E-01,3.00E-01,3.95E-01,5.50E-01,2.53E-01,3.53E-01,4.84E-01,6.43E-01,9.20E-02,1.48E-01,2.23E-01,3.03E-01,1.32E-01,1.81E-01,3.62E-01,6.13E-01
514,2.06E-01,2.99E-01,3.95E-01,5.49E-01,2.53E-01,3.53E-01,4.83E-01,6.44E-01,9.65E-02,1.55E-01,2.33E-01,3.15E-01,1.42E-01,1.93E-01,3.70E-01,6.24E-01
515,2.06E-01,2.98E-01,3.93E-01,5.49E-01,2.52E-01,3.52E-01,4.82E-01,6.42E-01,1.01E-01,1.62E-01,2.42E-01,3.28E-01,1.52E-01,2.06E-01,3.78E-01,6.35E-01
516,2.05E-01,2.97E-01,3.92E-01,5.48E-01,2.52E-01,3.52E-01,4.82E-01,6.42E-01,1.05E-01,1.68E-01,2.52E-01,3.42E-01,1.63E-01,2.19E-01,3.87E-01,6.45E-01
517,2.05E-01,2.96E-01,3.92E-01,5.47E-01,2.51E-01,3.51E-01,4.81E-01,6.41E-01,1.09E-01,1.74E-01,2.61E-01,3.55E-01,1.73E-01,2.33E-01,3.95E-01,6.55E-01
518,2.04E-01,2.95E-01,3.91E-01,5.45E-01,2.50E-01,3.50E-01,4.80E-01,6.41E-01,1.12E-01,1.81E-01,2.71E-01,3.69E-01,1.84E-01,2.47E-01,4.04E-01,6.65E-01
519,2.03E-01,2.94E-01,3.90E-01,5.45E-01,2.50E-01,3.51E-01,4.80E-01,6.41E-01,1.16E-01,1.86E-01,2.80E-01,3.83E-01,1.94E-01,2.60E-01,4.13E-01,6.72E-01
520,2.03E-01,2.93E-01,3.88E-01,5.43E-01,2.50E-01,3.50E-01,4.79E-01,6.39E-01,1.19E-01,1.91E-01,2.89E-01,3.96E-01,2.04E-01,2.73E-01,4.22E-01,6.80E-01
521,2.02E-01,2.91E-01,3.87E-01,5.42E-01,2.49E-01,3.49E-01,4.78E-01,6.39E-01,1.21E-01,1.95E-01,2.97E-01,4.09E-01,2.15E-01,2.87E-01,4.31E-01,6.88E-01
522,2.01E-01,2.90E-01,3.86E-01,5.41E-01,2.49E-01,3.49E-01,4.79E-01,6.38E-01,1.23E-01,1.99E-01,3.05E-01,4.21E-01,2.24E-01,3.00E-01,4.40E-01,6.95E-01
523,2.00E-01,2.89E-01,3.85E-01,5.39E-01,2.49E-01,3.48E-01,4.78E-01,6.39E-01,1.25E-01,2.02E-01,3.12E-01,4.34E-01,2.33E-01,3.12E-01,4.49E-01,7.00E-01
524,1.99E-01,2.89E-01,3.84E-01,5.39E-01,2.48E-01,3.48E-01,4.77E-01,6.37E-01,1.26E-01,2.05E-01,3.19E-01,4.46E-01,2.41E-01,3.25E-01,4.58E-01,7.05E-01
525,1.99E-01,2.86E-01,3.83E-01,5.36E-01,2.47E-01,3.47E-01,4.76E-01,6.36E-01,1.27E-01,2.07E-01,3.25E-01,4.56E-01,2.49E-01,3.37E-01,4.66E-01,7.10E-01
526,1.98E-01,2.85E-01,3.81E-01,5.34E-01,2.48E-01,3.47E-01,4.75E-01,6.36E-01,1.28E-01,2.09E-01,3.31E-01,4.67E-01,2.56E-01,3.47E-01,4.74E-01,7.13E-01
527,1.97E-01,2.84E-01,3.81E-01,5.34E-01,2.47E-01,3.46E-01,4.75E-01,6.35E-01,1.29E-01,2.10E-01,3.36E-01,4.77E-01,2.63E-01,3.57E-01,4.81E-01,7.16E-01
528,1.96E-01,2.83E-01,3.78E-01,5.31E-01,2.47E-01,3.45E-01,4.74E-01,6.33E-01,1.29E-01,2.11E-01,3.41E-01,4.86E-01,2.69E-01,3.67E-01,4.89E-01,7.19E-01
529,1.95E-01,2.81E-01,3.77E-01,5.30E-01,2.46E-01,3.46E-01,4.73E-01,6.33E-01,1.29E-01,2.12E-01,3.45E-01,4.94E-01,2.74E-01,3.76E-01,4.94E-01,7.20E-01
530,1.94E-01,2.80E-01,3.76E-01,5.29E-01,2.46E-01,3.45E-01,4.72E-01,6.32E-01,1.29E-01,2.12E-01,3.49E-01,5.03E-01,2.79E-01,3.84E-01,5.01E-01,7.21E-01
531,1.94E-01,2.79E-01,3.75E-01,5.27E-01,2.45E-01,3.44E-01,4.71E-01,6.31E-01,1.30E-01,2.13E-01,3.52E-01,5.09E-01,2.83E-01,3.91E-01,5.05E-01,7.21E-01
532,1.93E-01,2.77E-01,3.73E-01,5.25E-01,2.45E-01,3.44E-01,4.72E-01,6.29E-01,1.30E-01,2.13E-01,3.54E-01,5.15E-01,2.86E-01,3.98E-01,5.10E-01,7.22E-01
533,1.92E-01,2.76E-01,3.72E-01,5.23E-01,2.45E-01,3.43E-01,4.70E-01,6.29E-01,1.31E-01,2.14E-01,3.58E-01,5.23E-01,2.89E-01,4.03E-01,5.13E-01,7.22E-01
534,1.90E-01,2.74E-01,3.70E-01,5.21E-01,2.44E-01,3.42E-01,4.69E-01,6.28E-01,1.31E-01,2.15E-01,3.61E-01,5.28E-01,2.92E-01,4.08E-01,5.16E-01,7.20E-01
535,1.89E-01,2.72E-01,3.68E-01,5.19E-01,2.44E-01,3.42E-01,4.69E-01,6.27E-01,1.32E-01,2.16E-01,3.63E-01,5.33E-01,2.94E-01,4.14E-01,5.20E-01,7.20E-01
536,1.88E-01,2.71E-01,3.66E-01,5.17E-01,2.43E-01,3.40E-01,4.66E-01,6.24E-01,1.33E-01,2.17E-01,3.65E-01,5.38E-01,2.95E-01,4.17E-01,5.22E-01,7.19E-01
537,1.87E-01,2.70E-01,3.65E-01,5.16E-01,2.42E-01,3.41E-01,4.67E-01,6.24E-01,1.33E-01,2.18E-01,3.67E-01,5.43E-01,2.96E-01,4.21E-01,5.24E-01,7.19E-01
538,1.86E-01,2.68E-01,3.63E-01,5.13E-01,2.42E-01,3.40E-01,4.66E-01,6.23E-01,1.35E-01,2.20E-01,3.69E-01,5.47E-01,2.97E-01,4.23E-01,5.25E-01,7.15E-01
539,1.85E-01,2.67E-01,3.61E-01,5.12E-01,2.43E-01,3.40E-01,4.65E-01,6.21E-01,1.35E-01,2.22E-01,3.71E-01,5.50E-01,2.98E-01,4.25E-01,5.27E-01,7.13E-01
540,1.84E-01,2.64E-01,3.60E-01,5.09E-01,2.42E-01,3.40E-01,4.65E-01,6.21E-01,1.37E-01,2.25E-01,3.74E-01,5.55E-01,2.97E-01,4.27E-01,5.27E-01,7.10E-01
541,1.82E-01,2.63E-01,3.58E-01,5.06E-01,2.41E-01,3.38E-01,4.63E-01,6.19E-01,1.39E-01,2.27E-01,3.75E-01,5.59E-01,2.97E-01,4.28E-01,5.28E-01,7.08E-01
542,1.81E-01,2.61E-01,3.55E-01,5.03E-01,2.40E-01,3.39E-01,4.63E-01,6.16E-01,1.41E-01,2.30E-01,3.78E-01,5.62E-01,2.97E-01,4.29E-01,5.29E-01,7.06E-01
543,1.80E-01,2.59E-01,3.53E-01,5.01E-01,2.41E-01,3.37E-01,4.61E-01,6.16E-01,1.44E-01,2.34E-01,3.80E-01,5.65E-01,2.97E-01,4.29E-01,5.29E-01,7.01E-01
544,1.79E-01,2.58E-01,3.51E-01,4.99E-01,2.40E-01,3.37E-01,4.60E-01,6.15E-01,1.47E-01,2.38E-01,3.82E-01,5.69E-01,2.95E-01,4.31E-01,5.30E-01,6.99E-01
545,1.77E-01,2.56E-01,3.48E-01,4.95E-01,2.39E-01,3.37E-01,4.59E-01,6.13E-01,1.51E-01,2.43E-01,3.84E-01,5.72E-01,2.94E-01,4.30E-01,5.29E-01,6.96E-01
546,1.76E-01,2.53E-01,3.46E-01,4.93E-01,2.39E-01,3.35E-01,4.57E-01,6.11E-01,1.55E-01,2.48E-01,3.86E-01,5.75E-01,2.93E-01,4.28E-01,5.27E-01,6.91E-01
547,1.74E-01,2.52E-01,3.43E-01,4.90E-01,2.38E-01,3.35E-01,4.57E-01,6.09E-01,1.60E-01,2.54E-01,3.90E-01,5.79E-01,2.92E-01,4.29E-01,5.28E-01,6.88E-01
548,1.73E-01,2.50E-01,3.42E-01,4.88E-01,2.37E-01,3.34E-01,4.56E-01,6.06E-01,1.64E-01,2.60E-01,3.92E-01,5.82E-01,2.90E-01,4.28E-01,5.28E-01,6.86E-01
549,1.71E-01,2.48E-01,3.38E-01,4.84E-01,2.36E-01,3.34E-01,4.54E-01,6.05E-01,1.70E-01,2.67E-01,3.95E-01,5.86E-01,2.89E-01,4.26E-01,5.26E-01,6.80E-01
550,1.70E-01,2.46E-01,3.33E-01,4.81E-01,2.36E-01,3.33E-01,4.53E-01,6.05E-01,1.77E-01,2.75E-01,3.98E-01,5.90E-01,2.87E-01,4.24E-01,5.27E-01,6.77E-01
551,1.68E-01,2.45E-01,3.30E-01,4.78E-01,2.36E-01,3.33E-01,4.53E-01,6.02E-01,1.83E-01,2.84E-01,4.02E-01,5.93E-01,2.85E-01,4.22E-01,5.25E-01,6.73E-01
552,1.66E-01,2.43E-01,3.27E-01,4.75E-01,2.34E-01,3.31E-01,4.49E-01,5.97E-01,1.90E-01,2.92E-01,4.06E-01,5.98E-01,2.84E-01,4.21E-01,5.23E-01,6.67E-01
553,1.65E-01,2.41E-01,3.27E-01,4.72E-01,2.34E-01,3.31E-01,4.49E-01,5.96E-01,1.97E-01,3.00E-01,4.11E-01,6.01E-01,2.81E-01,4.19E-01,5.23E-01,6.63E-01
554,1.63E-01,2.39E-01,3.24E-01,4.69E-01,2.33E-01,3.31E-01,4.48E-01,5.94E-01,2.04E-01,3.09E-01,4.15E-01,6.06E-01,2.79E-01,4.17E-01,5.21E-01,6.60E-01
555,1.61E-01,2.37E-01,3.22E-01,4.64E-01,2.33E-01,3.29E-01,4.47E-01,5.92E-01,2.12E-01,3.19E-01,4.20E-01,6.10E-01,2.76E-01,4.15E-01,5.19E-01,6.55E-01
556,1.60E-01,2.35E-01,3.21E-01,4.61E-01,2.33E-01,3.28E-01,4.46E-01,5.89E-01,2.19E-01,3.27E-01,4.23E-01,6.15E-01,2.74E-01,4.12E-01,5.17E-01,6.51E-01
557,1.58E-01,2.33E-01,3.19E-01,4.57E-01,2.31E-01,3.27E-01,4.43E-01,5.88E-01,2.26E-01,3.36E-01,4.30E-01,6.20E-01,2.71E-01,4.09E-01,5.16E-01,6.46E-01
558,1.56E-01,2.31E-01,3.17E-01,4.54E-01,2.31E-01,3.27E-01,4.43E-01,5.85E-01,2.33E-01,3.44E-01,4.36E-01,6.24E-01,2.69E-01,4.07E-01,5.15E-01,6.42E-01
559,1.54E-01,2.29E-01,3.15E-01,4.50E-01,2.30E-01,3.26E-01,4.41E-01,5.83E-01,2.40E-01,3.52E-01,4.42E-01,6.30E-01,2.66E-01,4.05E-01,5.14E-01,6.37E-01
560,1.52E-01,2.27E-01,3.11E-01,4.48E-01,2.29E-01,3.25E-01,4.38E-01,5.80E-01,2.47E-01,3.60E-01,4.48E-01,6.38E-01,2.63E-01,4.02E-01,5.11E-01,6.34E-01
561,1.51E-01,2.26E-01,3.10E-01,4.43E-01,2.28E-01,3.24E-01,4.38E-01,5.79E-01,2.52E-01,3.66E-01,4.56E-01,6.41E-01,2.60E-01,3.98E-01,5.11E-01,6.31E-01
562,1.49E-01,2.23E-01,3.08E-01,4.39E-01,2.28E-01,3.23E-01,4.37E-01,5.77E-01,2.57E-01,3.72E-01,4.62E-01,6.48E-01,2.58E-01,3.96E-01,5.08E-01,6.25E-01
563,1.48E-01,2.21E-01,3.05E-01,4.35E-01,2.28E-01,3.24E-01,4.35E-01,5.74E-01,2.63E-01,3.79E-01,4.69E-01,6.52E-01,2.55E-01,3.93E-01,5.06E-01,6.21E-01
564,1.46E-01,2.20E-01,3.03E-01,4.34E-01,2.27E-01,3.22E-01,4.34E-01,5.71E-01,2.66E-01,3.83E-01,4.77E-01,6.55E-01,2.53E-01,3.90E-01,5.04E-01,6.17E-01
565,1.45E-01,2.18E-01,3.00E-01,4.29E-01,2.26E-01,3.21E-01,4.33E-01,5.71E-01,2.71E-01,3.89E-01,4.85E-01,6.65E-01,2.50E-01,3.87E-01,5.01E-01,6.15E-01
566,1.43E-01,2.16E-01,2.98E-01,4.25E-01,2.25E-01,3.20E-01,4.30E-01,5.68E-01,2.74E-01,3.92E-01,4.93E-01,6.69E-01,2.48E-01,3.84E-01,5.01E-01,6.12E-01
567,1.41E-01,2.14E-01,2.96E-01,4.22E-01,2.24E-01,3.20E-01,4.29E-01,5.67E-01,2.77E-01,3.95E-01,4.98E-01,6.76E-01,2.45E-01,3.81E-01,4.97E-01,6.08E-01
568,1.40E-01,2.12E-01,2.93E-01,4.18E-01,2.23E-01,3.17E-01,4.28E-01,5.65E-01,2.79E-01,3.98E-01,5.07E-01,6.81E-01,2.43E-01,3.77E-01,4.95E-01,6.03E-01
569,1.39E-01,2.11E-01,2.92E-01,4.16E-01,2.23E-01,3.18E-01,4.27E-01,5.63E-01,2.82E-01,4.01E-01,5.13E-01,6.88E-01,2.41E-01,3.74E-01,4.93E-01,6.02E-01
570,1.37E-01,2.09E-01,2.89E-01,4.12E-01,2.22E-01,3.18E-01,4.26E-01,5.61E-01,2.84E-01,4.04E-01,5.21E-01,6.95E-01,2.39E-01,3.71E-01,4.89E-01,6.00E-01
571,1.36E-01,2.08E-01,2.87E-01,4.08E-01,2.21E-01,3.15E-01,4.24E-01,5.60E-01,2.86E-01,4.05E-01,5.28E-01,7.00E-01,2.37E-01,3.67E-01,4.88E-01,5.98E-01
572,1.34E-01,2.06E-01,2.85E-01,4.05E-01,2.21E-01,3.15E-01,4.22E-01,5.58E-01,2.86E-01,4.07E-01,5.35E-01,7.04E-01,2.35E-01,3.65E-01,4.87E-01,5.96E-01
573,1.33E-01,2.04E-01,2.82E-01,4.02E-01,2.20E-01,3.14E-01,4.20E-01,5.57E-01,2.87E-01,4.08E-01,5.41E-01,7.11E-01,2.33E-01,3.61E-01,4.84E-01,5.93E-01
574,1.32E-01,2.03E-01,2.80E-01,4.00E-01,2.19E-01,3.12E-01,4.19E-01,5.56E-01,2.88E-01,4.10E-01,5.46E-01,7.16E-01,2.31E-01,3.57E-01,4.82E-01,5.91E-01
575,1.31E-01,2.02E-01,2.78E-01,3.98E-01,2.18E-01,3.12E-01,4.18E-01,5.54E-01,2.89E-01,4.11E-01,5.53E-01,7.21E-01,2.29E-01,3.54E-01,4.78E-01,5.87E-01
576,1.30E-01,2.00E-01,2.77E-01,3.94E-01,2.17E-01,3.11E-01,4.17E-01,5.54E-01,2.90E-01,4.12E-01,5.58E-01,7.27E-01,2.28E-01,3.51E-01,4.76E-01,5.86E-01
577,1.29E-01,1.99E-01,2.74E-01,3.91E-01,2.17E-01,3.12E-01,4.15E-01,5.53E-01,2.90E-01,4.13E-01,5.62E-01,7.29E-01,2.26E-01,3.49E-01,4.74E-01,5.86E-01
578,1.28E-01,1.97E-01,2.72E-01,3.89E-01,2.17E-01,3.10E-01,4.15E-01,5.52E-01,2.91E-01,4.14E-01,5.66E-01,7.33E-01,2.24E-01,3.45E-01,4.73E-01,5.83E-01
579,1.27E-01,1.96E-01,2.71E-01,3.87E-01,2.16E-01,3.10E-01,4.13E-01,5.51E-01,2.91E-01,4.14E-01,5.71E-01,7.38E-01,2.22E-01,3.41E-01,4.67E-01,5.81E-01
